date,hour,NO2,CO,O3,NO,PM2.5,PM10,Air Temp.,Air Hum.,Air Pres.
1/10/2022,9,0.0075,0.17075,0.005,0.03475,0.2,5.025,20.65,99.9,1020
1/10/2022,10,0.011,0.22675,0.002,0.03875,0.2,8.65,20.375,99.9,1019.875
1/10/2022,11,0.0135,0.346,-0.0005,0.04475,0.2,8.175,19.85,99.9,1019.95
1/10/2022,12,0.01525,0.41775,0,0.05525,0.2,10.5,20.375,99.9,1020
1/10/2022,13,0.02775,0.885,-0.00025,0.06825,0.2,22.1,21.175,99.9,1020.6
1/10/2022,14,0.031,0.51775,-0.00025,0.03075,0.2,11.65,23.075,98.5,1020.55
1/10/2022,15,0.01075,0.16225,0.00625,0.02625,0.875,5.15,25.725,85,1021.35
1/10/2022,16,0.01175,0.10825,0.01325,0.031,1.2,8.15,25.6,84.875,1021.35
1/10/2022,17,0.02425,0.17725,0.0115,0.01475,0.65,8,25.3,87.425,1020.825
1/10/2022,18,0.016,0.07225,0.01475,0.01925,1.175,4.15,27.25,72.975,1019.875
1/10/2022,19,0.00775,0.07325,0.02075,0.0275,1.075,4.8,26.575,72.475,1019.175
1/10/2022,20,0.021,0.07375,0.0185,0.0255,0.9,7.325,25.675,75.475,1019.075
1/10/2022,21,0.01325,0.073,0.028,0.0335,0.6,5.6,24.625,79.45,1019.1
1/10/2022,22,0.01075,0.09575,0.036,0.041,0.5,4.3,22.95,80.3,1019.675
1/10/2022,23,0.02375,0.09325,0.02825,0.02775,0.2,3.6,21.025,94.075,1020.3
1/11/2022,0,0.0185,0.09325,0.02725,0.03425,0.1,3.775,20.625,96.55,1020.4
1/11/2022,1,0.014,0.10575,0.026,0.0365,0.1,4.05,20.55,98.05,1020.575
1/11/2022,2,0.01,0.09775,0.02675,0.03875,0.1,2.75,20.525,99.05,1020.9
1/11/2022,3,0.00475,0.063,0.02875,0.04025,0.1,3.15,20.525,94.95,1021.175
1/11/2022,4,0,0.04475,0.0335,0.04475,0.1,5.4,19.55,95.4,1021.35
1/11/2022,5,-0.00075,0.04975,0.03375,0.05225,0.1,5.075,18.025,97.7,1021.45
1/11/2022,6,-0.0005,0.0595,0.0345,0.06725,0.325,4.425,16.55,84.65,1021.6
1/11/2022,7,-0.001,0.0615,0.045,0.071,0.5,5.525,15.675,81.275,1021.925
1/11/2022,8,0.0005,0.06175,0.045,0.07275,0.325,2.6,15.4,82.45,1022.1
1/11/2022,9,-0.0005,0.061,0.045,0.07225,0.625,7.225,14.825,79.95,1022.175
1/11/2022,10,-0.00125,0.062,0.04475,0.073,0.8,7.375,14.25,76.3,1022.45
1/11/2022,11,0,0.07925,0.04425,0.07425,0.625,5.2,13.225,78.1,1022.975
1/11/2022,12,0.00075,0.08875,0.04475,0.07475,0.525,4.075,12.85,77.675,1023.55
1/11/2022,13,0.00425,0.11725,0.04225,0.076,0.725,5.85,13.075,74.725,1024.15
1/11/2022,14,0.0065,0.11675,0.044,0.074,1.125,7.15,14.325,67.125,1024.575
1/11/2022,15,0.00825,0.106,0.03875,0.0685,1.35,6.175,16,61.65,1024.75
1/11/2022,16,0.01125,0.10875,0.03775,0.0665,1.9,9.875,17.575,60.225,1024.475
1/11/2022,17,0.015,0.10125,0.03675,0.06025,2.075,10.775,19.025,59.4,1023.475
1/11/2022,18,0.01675,0.13475,0.03825,0.054,1.825,10.725,20.45,56.675,1022.525
1/11/2022,19,0.018,0.129,0.038,0.04775,2.025,12.075,21.575,54.225,1022.025
1/11/2022,20,0.0165,0.132,0.0425,0.04575,1.875,8.175,21.7,53.85,1021.575
1/11/2022,21,0.0215,0.133,0.043,0.044,1.75,10.725,21.675,53.45,1021.5
1/11/2022,22,0.021,0.14575,0.04325,0.046,1.85,8.525,20.825,56.775,1021.625
1/11/2022,23,0.03125,0.1365,0.03875,0.0475,1.475,7.55,19.95,60.675,1022
1/12/2022,0,0.02675,0.11725,0.04175,0.051,1.475,6.475,19.25,65.325,1022.65
1/12/2022,1,0.0285,0.1025,0.0375,0.0535,1.3,6.475,18.4,70.475,1023.15
1/12/2022,2,0.027,0.0995,0.0355,0.05725,1.15,4.65,17.55,73.175,1023.15
1/12/2022,3,0.0165,0.09575,0.0445,0.065,0.925,4.45,15.925,79.825,1023.325
1/12/2022,4,0.02125,0.0785,0.04225,0.064,0.55,3.35,15.075,85.375,1023.175
1/12/2022,5,0.0145,0.0705,0.04175,0.06225,0.4,3.425,14.475,89.9,1022.65
1/12/2022,6,0.01425,0.0705,0.04325,0.06525,0.125,5.3,14.025,92.65,1021.925
1/12/2022,7,0.0125,0.06725,0.0435,0.067,0.1,2.6,13.725,94.725,1021.175
1/12/2022,8,0.0125,0.0625,0.04225,0.068,0.1,2.1,13.675,95.825,1020.875
1/12/2022,9,0.00775,0.06075,0.0425,0.07,0.1,2.375,13.625,96.725,1020.825
1/12/2022,10,0.00325,0.05975,0.04275,0.07175,0.1,4.675,13.35,99.35,1020.925
1/12/2022,11,0.006,0.07175,0.0395,0.073,0.1,3.325,13.225,99.9,1021.15
1/12/2022,12,0.0085,0.10775,0.0345,0.07375,0.1,6.35,13.375,99.9,1021.725
1/12/2022,13,0.01525,0.16625,0.02675,0.073,0.1,15.7,14.45,98.65,1022.125
1/12/2022,14,0.01825,0.1545,0.026,0.06575,0.225,7.85,16.55,89.875,1022.425
1/12/2022,15,0.01475,0.14225,0.029,0.072,1,8.4,18.25,84,1022.275
1/12/2022,16,0.01575,0.14375,0.03375,0.06975,1.425,7.8,19.675,78.375,1021.25
1/12/2022,17,0.0185,0.135,0.03425,0.06325,1.75,8.8,21.575,70.625,1020
1/12/2022,18,0.01425,0.1095,0.0385,0.05825,1.95,9.925,22.75,65.2,1018.6
1/12/2022,19,0.014,0.1265,0.03875,0.0585,1.775,5,23.125,57.625,1017.8
1/12/2022,20,0.0125,0.139,0.033,0.05075,2.175,8.95,23.925,51.725,1017.675
1/12/2022,21,0.014,0.1345,0.03525,0.048,1.9,8.75,23.8,49.85,1017.525
1/12/2022,22,0.0255,0.18525,0.02875,0.045,2.15,11.1,22.35,54.55,1017.15
1/12/2022,23,0.0355,0.1965,0.0245,0.0475,2.2,10.875,20.35,63.15,1017.175
1/13/2022,0,0.03425,0.1735,0.02825,0.049,1.65,9.975,19.625,64.4,1017.375
1/13/2022,1,0.02775,0.1455,0.03375,0.05125,1.4,5.925,19.3,64.025,1017.625
1/13/2022,2,0.024,0.112,0.036,0.05375,1.35,5.025,19.025,65.625,1017.725
1/13/2022,3,0.0265,0.108,0.032,0.05575,1.1,6.275,18.6,71.35,1017.575
1/13/2022,4,0.02425,0.12775,0.02875,0.05725,1.1,7,18.5,76.6,1017.125
1/13/2022,5,0.023,0.13075,0.02125,0.0575,1.3,11.475,18.525,79.125,1016.75
1/13/2022,6,0.025,0.111,0.027,0.0605,1.3,12.8,18.55,80.6,1016.275
1/13/2022,7,0.02175,0.1125,0.023,0.0605,0.925,6.175,18.475,81.275,1015.7
1/13/2022,8,0.01675,0.1355,0.0225,0.06275,0.7,5.65,18.125,82.55,1015.325
1/13/2022,9,0.01425,0.15275,0.01625,0.05625,0.525,8.075,17.875,85.775,1015.275
1/13/2022,10,0.0145,0.18325,0.00875,0.0535,0.5,8.5,17.725,87.05,1015.05
1/13/2022,11,0.01225,0.17775,0.0155,0.05975,0.2,5.425,16.55,93.475,1015.025
1/13/2022,12,0.01675,0.20825,0.0135,0.0615,0.1,5.35,15.775,93.725,1014.9
1/13/2022,13,0.0175,0.2325,0.0035,0.0635,0.5,15.3,16.55,86.325,1014.875
1/13/2022,14,0.02875,0.23325,0,0.05975,1.3,12.425,19.35,73.2,1015.3
1/13/2022,15,0.01725,0.23175,-0.00025,0.05525,1.75,14.425,21.775,63.3,1015.525
1/13/2022,16,0.00875,0.1455,0.005,0.044,1.475,9.65,22.05,63.3,1015.225
1/13/2022,17,0.01775,0.12875,0.00375,0.0345,1.325,6.775,21.475,63.725,1014.325
1/13/2022,18,0.02025,0.12175,0.00475,0.027,1.575,14.475,21.725,65.825,1013.2
1/13/2022,19,0.01875,0.14025,0.00925,0.028,1.325,7.825,20.35,67.85,1012.375
1/13/2022,20,0.02475,0.1305,0.00675,0.025,1.4,7.85,20.1,67.925,1011.75
1/13/2022,21,0.01625,0.13325,0.01075,0.02825,1.35,7.425,19,68.725,1011.4
1/13/2022,22,0.01825,0.15075,0.01375,0.02825,0.925,5.775,17.625,73.75,1011.55
1/13/2022,23,0.0235,0.1525,0.01275,0.02625,0.725,5.35,16.475,79.925,1011.8
1/14/2022,0,0.02175,0.19875,0.0095,0.02775,0.85,6.85,16,77.55,1011.6
1/14/2022,1,0.01725,0.19125,0.0105,0.02825,0.85,5.875,15.625,76.05,1011.65
1/14/2022,2,0.01775,0.206,0.006,0.02625,1.025,5.1,15.575,73.575,1011.775
1/14/2022,3,0.017,0.14875,0.00975,0.02175,0.825,4.975,15.95,73.425,1011.875
1/14/2022,4,0.0175,0.09825,0.0165,0.01975,0.675,3.75,16.275,78.425,1011.825
1/14/2022,5,0.0185,0.077,0.01775,0.01925,0.65,2.95,16.675,78.675,1011.425
1/14/2022,6,0.01525,0.052,0.019,0.01925,0.775,3.15,17.125,73.925,1010.825
1/14/2022,7,0.0125,0.05925,0.02075,0.02,0.975,4.275,17.25,74.125,1010.8
1/14/2022,8,0.01475,0.04925,0.01575,0.02025,1.225,3.95,17.375,72.125,1010.65
1/14/2022,9,0.0125,0.05775,0.02,0.0195,1.3,4.9,17.275,71.85,1010.95
1/14/2022,10,0.00775,0.07225,0.025,0.02025,1.375,5.675,16.675,67.3,1011.325
1/14/2022,11,0.00825,0.1295,0.02075,0.02075,1.35,7.125,16.125,65.2,1011.8
1/14/2022,12,0.0135,0.237,0.004,0.022,1.85,11.5,15.425,66.375,1012.3
1/14/2022,13,0.02075,0.23625,0.006,0.02175,2.15,16.2,16.125,66.825,1012.975
1/14/2022,14,0.023,0.17225,0.008,0.01875,2.375,19.275,18.15,62.825,1013.8
1/14/2022,15,0.00725,0.13375,0.005,0.01625,2.175,14.85,19.975,49.25,1014.475
1/14/2022,16,0.002,0.13,0.0085,0.009,2.05,11.075,21.525,41.925,1014.425
1/14/2022,17,0.002,0.125,0.00525,0.0055,1.825,11.15,22.325,33.6,1013.925
1/14/2022,18,0.00275,0.1155,0.009,0.00175,1.8,11.775,22.625,30.675,1013.05
1/14/2022,19,0.0105,0.12825,0.0075,0,1.9,12.975,22.4,28.275,1012.7
1/14/2022,20,0.016,0.12325,0.00525,-0.001,1.425,7.825,22.275,27.525,1012.7
1/14/2022,21,0.02525,0.1525,0.00225,-0.0015,1.15,7.55,21.9,27.475,1012.725
1/14/2022,22,0.02425,0.19275,0.00325,0.00225,1.45,9.45,19.725,32,1012.75
1/14/2022,23,0.037,0.23375,0,0.0035,1.925,11.15,17.525,39.325,1012.9
1/15/2022,0,0.04275,0.32525,-0.00025,0.00625,2.275,14.9,16.375,46.2,1013.275
1/15/2022,1,0.0435,0.44375,-0.0005,0.013,2.375,14.125,15.25,52.175,1013.5
1/15/2022,2,0.04475,0.52225,-0.00025,0.017,2.4,12.425,14.775,57.925,1013.675
1/15/2022,3,0.03275,0.26675,0.00125,0.0165,1.275,8.425,14.9,58.425,1013.9
1/15/2022,4,0.0225,0.28225,-0.00075,0.02,2.05,15.375,13.85,68.475,1013.7
1/15/2022,5,0.026,0.349,-0.00025,0.0225,2.725,31.225,12.8,74.375,1013.325
1/15/2022,6,0.02675,0.44,-0.00075,0.0285,1.175,10.275,12.975,76.225,1013.375
1/15/2022,7,0.02575,0.3945,0,0.0285,0.8,7.25,13.475,81.875,1013.45
1/15/2022,8,0.0195,0.20875,0.00025,0.02275,0.425,5.725,13.85,87.425,1013.6
1/15/2022,9,0.01025,0.1195,0.0155,0.02775,0.375,3.825,14.875,78.425,1013.625
1/15/2022,10,0.0135,0.06675,0.02475,0.02975,0.45,5.05,15.25,76.775,1013.8
1/15/2022,11,0.015,0.07825,0.02375,0.03,0.45,4.725,14.65,83.125,1014
1/15/2022,12,0.01375,0.09325,0.0225,0.02875,0.35,3.375,14.55,85,1014.675
1/15/2022,13,0.01375,0.1035,0.02675,0.03125,0.45,5.05,14.95,81.7,1015.2
1/15/2022,14,0.0155,0.13525,0.02375,0.03625,0.55,4.35,15.675,76.875,1015.95
1/15/2022,15,0.009,0.122,0.0195,0.0345,0.875,6.4,17.125,64.8,1016.1
1/15/2022,16,0.00825,0.1155,0.01925,0.03125,0.975,4.675,18.525,55.425,1015.75
1/15/2022,17,0.01525,0.08275,0.02175,0.024,1.425,6.55,20.325,54.65,1015.125
1/15/2022,18,0.01975,0.1115,0.018,0.01725,1.65,7.175,22.1,53.225,1013.875
1/15/2022,19,0.01975,0.111,0.02025,0.011,1.45,9.65,23.275,52.625,1013.05
1/15/2022,20,0.03025,0.11375,0.00825,0.00625,1.375,6.875,23.7,59.725,1012.625
1/15/2022,21,0.0295,0.1175,0.0115,0.008,1.35,5,22.875,66.75,1012.175
1/15/2022,22,0.0335,0.15375,0.01025,0.01125,1.025,4.15,21.225,75.2,1011.875
1/15/2022,23,0.039,0.10975,0.0125,0.0155,0.85,5.45,20.25,77.775,1011.6
1/16/2022,0,0.037,0.121,0.009,0.0195,0.9,9,20,81.225,1011.4
1/16/2022,1,0.0305,0.119,0.011,0.0225,0.7,6.475,19.825,80.025,1011.125
1/16/2022,2,0.0255,0.108,0.011,0.025,0.575,2.15,19.875,78.7,1011.05
1/16/2022,3,0.019,0.0875,0.01775,0.027,0.5,1.725,19.675,77.1,1011
1/16/2022,4,0.022,0.077,0.016,0.0285,0.5,2.3,19.375,81.475,1010.125
1/16/2022,5,0.029,0.05325,0.01225,0.015,0.2,2.175,18.975,91.85,1009.35
1/16/2022,6,0.028,0.0605,0.0075,0.01575,0.1,4.825,19.25,92.85,1007.65
1/16/2022,7,0.02475,0.05475,0.0105,0.0165,0.1,4,19.55,91.75,1007.375
1/16/2022,8,0.025,0.05425,0.00925,0.01825,0.1,5.225,19.3,96.5,1006.075
1/16/2022,9,0.02425,0.04525,0.008,0.0185,0.1,6.725,19.45,99.9,1005
1/16/2022,10,0.0335,0.03575,0.0045,0.012,0.1,4.2,20.975,99.6,1004.1
1/16/2022,11,0.02825,0.047,0.002,0.01825,0.15,3.775,20.025,99.9,1004.825
1/16/2022,12,0.0235,0.06675,0.00075,0.02125,0.375,5.15,18,99.9,1005.9
1/16/2022,13,0.012,0.0775,0.004,0.02675,0.3,5.65,17.625,99.9,1006.575
1/16/2022,14,0.00425,0.065,0.01175,0.0345,0.3,8.475,17.625,96.75,1007.4
1/16/2022,15,0.00225,0.0525,0.01675,0.036,0.2,4.05,17.475,95.35,1008
1/16/2022,16,0.0015,0.06475,0.01875,0.0405,2.125,5.4,17.725,78.875,1008.05
1/16/2022,17,0.0025,0.0645,0.01875,0.03975,3.325,6.1,19.2,59.4,1007.5
1/16/2022,18,-0.00025,0.05975,0.01725,0.03825,3.275,7.15,19.05,62.775,1006.625
1/16/2022,19,0.009,0.07,0.0195,0.03275,3.1,6.825,18.85,66.825,1006.25
1/16/2022,20,0.01475,0.08275,0.018,0.03125,2.575,5.775,18.375,72.35,1006
1/16/2022,21,0.01675,0.101,0.016,0.03,1.65,4.1,17.75,81.725,1006.15
1/16/2022,22,0.01475,0.10825,0.0175,0.032,1.825,6.15,17.85,79,1006.425
1/16/2022,23,0.01325,0.105,0.02025,0.03275,1.9,5.475,17.95,76.35,1006.975
1/17/2022,0,0.0115,0.1125,0.01875,0.03325,1.5,5.175,17.325,78.525,1008
1/17/2022,1,0.00875,0.11775,0.0205,0.03375,1.925,5.55,17.3,70.325,1008.45
1/17/2022,2,0.00775,0.10075,0.0245,0.034,1.725,4.1,16.95,73.25,1009.325
1/17/2022,3,0.00575,0.1115,0.02375,0.034,1.6,4.05,17.025,67.075,1009.825
1/17/2022,4,0.01,0.106,0.0185,0.033,1.525,4.575,17,72.25,1009.825
1/17/2022,5,0.009,0.101,0.02025,0.03375,1.45,4.325,16.8,72.9,1009.625
1/17/2022,6,0.007,0.0945,0.0235,0.03375,1.525,3.45,16.8,68.9,1009.5
1/17/2022,7,0.00925,0.0855,0.02275,0.03475,1.55,3.825,16.55,73.725,1009.575
1/17/2022,8,0.00775,0.08075,0.025,0.03475,1.4,3.675,16.325,69.05,1009.9
1/17/2022,9,0.0065,0.077,0.02625,0.035,1.225,3.5,16.275,67.8,1009.95
1/17/2022,10,0.00975,0.07925,0.025,0.0355,1.175,2.475,16.225,71.925,1010.025
1/17/2022,11,0.01075,0.0885,0.02225,0.036,1.225,3.025,16.1,73.225,1010.9
1/17/2022,12,0.012,0.11175,0.02125,0.0375,1.25,5.5,16.15,71.675,1011.525
1/17/2022,13,0.0125,0.1135,0.02075,0.037,1.325,5.1,16.1,71.7,1012.325
1/17/2022,14,0.01175,0.1225,0.0205,0.03875,1.5,5.95,16.6,65.875,1013.325
1/17/2022,15,0.012,0.11675,0.0185,0.0395,1.775,5.6,16.425,73.6,1014.225
1/17/2022,16,0.01,0.11075,0.02025,0.039,1.85,7.875,16.125,71.85,1014.575
1/17/2022,17,0.006,0.10625,0.02425,0.03875,1.75,5.625,16.1,70.25,1014.35
1/17/2022,18,0.01,0.1155,0.022,0.03675,1.7,5.35,16.675,64.625,1013.475
1/17/2022,19,0.01175,0.136,0.02175,0.036,1.825,4.775,16.625,68.55,1012.95
1/17/2022,20,0.01725,0.137,0.0145,0.03275,2.05,5.45,18.05,64.675,1012.9
1/17/2022,21,0.01,0.14325,0.01725,0.03425,1.925,5.5,18.2,65.75,1012.85
1/17/2022,22,0.01075,0.15475,0.01625,0.032,1.825,5.975,16.8,75.1,1013.225
1/17/2022,23,0.0185,0.17375,0.0125,0.0275,1.15,8.225,15.775,83.7,1013.65
1/18/2022,0,0.015,0.25025,0.008,0.02925,1,8.65,15.475,80.675,1014.325
1/18/2022,1,0.0115,0.25,0.013,0.03175,1.375,5.975,15.175,75.05,1015.05
1/18/2022,2,0.013,0.15025,0.01575,0.03325,1.275,6.25,14.95,71.575,1015.625
1/18/2022,3,0.00925,0.14125,0.01825,0.0315,1.15,4.475,14.675,71.6,1016.15
1/18/2022,4,0.0055,0.137,0.0125,0.031,1.6,12.425,13.975,76.2,1016.525
1/18/2022,5,0.009,0.1255,0.0105,0.03275,1.35,10.375,13.925,73.225,1016.55
1/18/2022,6,0.008,0.0915,0.01575,0.03225,1.05,4.1,13.7,70.875,1016.425
1/18/2022,7,0.00475,0.08125,0.0165,0.033,1.025,4.35,13.05,74.3,1016.375
1/18/2022,8,0.0005,0.06475,0.016,0.0345,0.575,2.125,12.05,78.275,1016.925
1/18/2022,9,0.0005,0.05925,0.01025,0.036,0.275,2.05,10.4,84.375,1017.375
1/18/2022,10,-0.00125,0.05975,0.00275,0.038,0.1,1.35,9.15,90.75,1018.1
1/18/2022,11,-0.00025,0.085,0.00075,0.044,0.1,1.55,8.275,95.1,1018.6
1/18/2022,12,-0.0015,0.0915,-0.00075,0.04375,0.15,3.875,7.05,89.575,1019.475
1/18/2022,13,0.00325,0.09825,-0.0005,0.04875,0.175,3.3,6.925,81.325,1020.55
1/18/2022,14,0.00975,0.1175,0,0.04725,0.225,1.8,8.55,73.525,1021.075
1/18/2022,15,0.002,0.12975,0.0025,0.04575,0.325,2.625,9.925,67.85,1021.325
1/18/2022,16,0.004,0.12325,0.00275,0.04275,0.375,2.925,11.125,59.675,1021.175
1/18/2022,17,0.01075,0.147,0.002,0.0405,0.575,3.7,13.225,51.3,1020.7
1/18/2022,18,0.0095,0.17575,0.00025,0.03925,0.525,3.875,14.25,47.8,1019.75
1/18/2022,19,0.01275,0.19075,0.0005,0.034,0.625,5.9,15.375,47.275,1019.175
1/18/2022,20,0.01625,0.2205,-0.00075,0.02925,0.725,5.625,16.275,44.825,1018.85
1/18/2022,21,0.01925,0.2065,-0.00025,0.026,0.825,7.625,17.6,39.85,1018.975
1/18/2022,22,0.0205,0.26975,-0.00075,0.02125,0.725,7.175,17.125,37.325,1019.225
1/18/2022,23,0.0275,0.3255,-0.0005,0.0205,1.1,7.55,14.425,60.075,1019.7
1/19/2022,0,0.0305,0.2805,-0.00075,0.01825,1.05,6.05,12.85,62.825,1020.05
1/19/2022,1,0.02725,0.205,0.002,0.02125,0.475,2.65,12.075,69,1020.375
1/19/2022,2,0.02375,0.176,0.005,0.02325,0.35,4,11.925,76.55,1020.45
1/19/2022,3,0.0205,0.16675,0.0025,0.02725,0.275,3.125,11.65,81.375,1020.625
1/19/2022,4,0.01575,0.18075,0,0.025,0.25,2.725,11.6,77.375,1020.725
1/19/2022,5,0.016,0.17,0.00075,0.0235,0.85,5.95,12.25,66.825,1020.45
1/19/2022,6,0.01475,0.14675,0.00425,0.02325,0.575,3.575,12.45,79.25,1020.225
1/19/2022,7,0.014,0.09075,0.0065,0.02125,0.2,2.175,12.175,89.325,1020.25
1/19/2022,8,0.01075,0.0665,0.00825,0.02375,0.1,1.55,12.3,91.35,1020.075
1/19/2022,9,0.00525,0.057,0.01325,0.02475,0.275,4.025,12.475,81.725,1019.7
1/19/2022,10,0.009,0.0705,0.01025,0.026,0.375,3.5,12.4,82.225,1019.85
1/19/2022,11,0.006,0.07325,0.01275,0.02175,0.225,1.025,12.525,76.525,1020.2
1/19/2022,12,0.01625,0.08575,0.00475,0.01875,0.15,0.75,12.625,90.3,1020.675
1/19/2022,13,0.01575,0.11425,0.0025,0.01675,0.1,0.7,13.25,92.775,1021.25
1/19/2022,14,0.01725,0.1275,0.00025,0.0225,0.25,2.225,15.075,82.85,1021.675
1/19/2022,15,0.014,0.1355,0.002,0.0245,0.525,3.775,16.45,78.625,1021.925
1/19/2022,16,0.016,0.1725,0.00025,0.025,0.775,4.375,17.45,73.6,1021.375
1/19/2022,17,0.02125,0.14325,0.001,0.01975,0.775,3.95,19.625,68.525,1020.35
1/19/2022,18,0.02075,0.11525,-0.00025,0.01375,0.95,3.9,22.05,59.55,1019.575
1/19/2022,19,0.00875,0.07975,0.00275,0.01625,1,6.05,23.175,51.75,1018.975
1/19/2022,20,0.01675,0.08975,0.00125,0.009,1.025,4.85,23.45,50.275,1018.65
1/19/2022,21,0.0255,0.1345,-0.00025,0.00525,0.9,3.225,22.85,53.875,1018.725
1/19/2022,22,0.036,0.17825,-0.001,0.0025,0.775,4.925,20.9,60.9,1018.5
1/19/2022,23,0.048,0.229,-0.0005,0.0005,0.8,9.45,19.025,72.35,1018.15
1/20/2022,0,0.05175,0.4525,0,0.00075,0.75,8.7,18.4,77.275,1018.175
1/20/2022,1,0.0475,0.45375,-0.0005,0.002,0.575,7.025,17.625,83.625,1017.95
1/20/2022,2,0.0465,0.63375,-0.00075,-0.00025,0.45,8.7,17.075,88.375,1018.525
1/20/2022,3,0.043,0.7105,-0.00025,0.0085,0.25,8.45,16.35,93.125,1018.475
1/20/2022,4,0.038,0.628,-0.0005,0.00725,0.1,6,15.825,96.05,1018.3
1/20/2022,5,0.03125,0.29625,0.0115,0.00275,0.1,4.8,16.15,96.5,1018.3
1/20/2022,6,0.02175,0.18675,0.02875,0.0045,0.1,2.85,15.8,94.5,1017.825
1/20/2022,7,0.0145,0.22575,0.017,0.00675,0.1,2.325,14.875,99.9,1017
1/20/2022,8,0.0115,0.205,0.006,0.009,0.1,4.15,14.975,99.9,1017.025
1/20/2022,9,0.012,0.21075,0.00475,0.01125,0.1,3.075,14.4,99.9,1016.85
1/20/2022,10,0.014,0.15025,0.0165,0.01175,0.1,3.025,14.625,99.9,1016.8
1/20/2022,11,0.01375,0.15325,0.0255,0.01325,0.1,3.425,15.075,99.9,1017.325
1/20/2022,12,0.0155,0.18175,0.019,0.01625,0.1,2.8,15,99.9,1017.775
1/20/2022,13,0.02,0.26725,0.0195,0.016,0.1,3.925,16.1,99.85,1018.525
1/20/2022,14,0.02425,0.186,0.01875,0.01,0.2,4.125,18.3,89.575,1018.725
1/20/2022,15,0.01625,0.16575,0.02175,0.0175,0.375,4.25,20,82.15,1018.7
1/20/2022,16,0.0195,0.13475,0.01525,0.01475,0.85,6.525,22.25,70.1,1018.3
1/20/2022,17,0.0185,0.1285,0.01525,0.0085,1.025,5.825,24.475,60.325,1017.05
1/20/2022,18,0.012,0.03575,0.02375,0.00125,1,2.725,25.625,48.625,1016.05
1/20/2022,19,0.0205,0.01975,0.018,0.0005,1.15,4.05,25.65,54.45,1015.425
1/20/2022,20,0.0325,0.09425,0.007,0.00125,1.175,3.35,25.7,58.175,1014.925
1/20/2022,21,0.04075,0.07575,0,0.0035,1.175,3.825,25.025,62,1014.925
1/20/2022,22,0.036,0.2275,0.00625,0.01,1.175,5.65,23.7,69.05,1014.9
1/20/2022,23,0.041,0.216,0.008,0.01025,1.05,5.55,21.6,77.175,1015.1
1/21/2022,0,0.0485,0.30225,0.0055,0.0095,0.775,8.975,20.675,83.5,1015.675
1/21/2022,1,0.04025,0.32675,0.0075,0.01825,0.725,7.05,19.775,83.4,1015.9
1/21/2022,2,0.04025,0.4,0.00425,0.0135,0.625,5.875,19.425,84.925,1016.25
1/21/2022,3,0.0355,0.44775,-0.00075,0.00725,0.4,4.35,19.35,87.525,1016.525
1/21/2022,4,0.024,0.45075,0.0005,0.01025,0.275,5.7,18.7,93.25,1016.25
1/21/2022,5,0.02075,0.416,0.0005,0.01525,0.15,9.2,18.15,99.9,1015.675
1/21/2022,6,0.02,0.3005,0,0.01575,0.1,5.425,17.575,99.9,1015.25
1/21/2022,7,0.01675,0.21975,0.00225,0.0165,0.1,2.3,17.95,99.9,1014.925
1/21/2022,8,0.0085,0.1515,0.005,0.01975,0.1,4.4,17.725,99.9,1014.475
1/21/2022,9,0.01475,0.15875,0.01075,0.02075,0.1,3.45,17.425,99.9,1014.25
1/21/2022,10,0.017,0.1605,0.0105,0.02325,0.1,3.7,17.15,99.9,1014.5
1/21/2022,11,0.0135,0.1695,0.01275,0.02475,0.1,5.125,17.25,99.9,1015.3
1/21/2022,12,0.008,0.15575,0.01925,0.02675,0.1,4.25,17.1,99.9,1015.8
1/21/2022,13,0.01,0.16725,0.0215,0.02925,0.1,7.475,17.75,98.525,1016.6
1/21/2022,14,0.01075,0.16375,0.021,0.0205,0.85,226.75,19.35,92,1017.3
1/21/2022,15,0.0075,0.20575,0.02175,0.01925,4.85,263.775,20.75,85.825,1017.65
1/21/2022,16,0.0095,0.198,0.0275,0.02125,0.925,12.05,21.9,82.725,1017.35
1/21/2022,17,0.01625,0.1,0.037,0.01775,0.625,2.5,22.875,82.025,1016.575
1/21/2022,18,0.01925,0.09175,0.03575,0.01675,0.6,3.15,23.1,81.85,1015.375
1/21/2022,19,0.016,0.31775,0.03825,0.01825,0.75,6.075,23.25,80.075,1014.65
1/21/2022,20,0.0265,0.1445,0.02725,0.006,1.175,7.275,24.95,72.025,1014.65
1/21/2022,21,0.017,0.1345,0.02325,0.01075,1.4,9.3,24.825,71.6,1014.775
1/21/2022,22,0.0245,0.236,0.02525,0.0065,1.175,9.1,23.15,79.85,1015.025
1/21/2022,23,0.023,0.188,0.03525,0.00575,0.175,9.5,19.575,97.425,1015.5
1/22/2022,0,0.0315,0.173,0.0255,0.01075,0.125,22.425,18.95,99.9,1015.65
1/22/2022,1,0.024,0.1775,0.0225,0.01425,0.1,3.75,18.55,99.9,1016.1
1/22/2022,2,0.017,0.1455,0.02125,0.01675,0.1,2.15,18.25,99.9,1016.825
1/22/2022,3,0.011,0.148,0.0235,0.017,0.1,5.925,18.45,99.9,1017.425
1/22/2022,4,0.00375,0.13025,0.02725,0.0205,0.1,3.05,17.45,99.9,1017.825
1/22/2022,5,0.0005,0.11275,0.02975,0.024,0.1,3.575,16.725,99.9,1017.375
